#METADATA SECTION 
#Type = Measurement 
#Mobile = false 
#Owner = Idira 
#Phenomenon = waterlevel 
#Phenomenon_Unit = cm 
#Sensor_no = 11

#unique_id longitude latitude status 
#GAUGING_STATION_501010 14.235220312059628 50.87576423112548 true
#GAUGING_STATION_501040 13.9329961861314 50.96447437430193 true
#GAUGING_STATION_550100 14.244613242052962 50.92842998727773 true 
#GAUGING_STATION_550190 14.133844648218808 50.94186451129637 true 
#GAUGING_STATION_550302 14.269691931001875 50.97101787879455 true 
#GAUGING_STATION_550390 14.21134715658831 51.028348553912714 true
#GAUGING_STATION_550490 14.046572253178677 50.88185608656877 true
#GAUGING_STATION_550560 14.108149231535268 50.88674713893094 true
#GAUGING_STATION_550620 13.97732671472615 50.91632870973011 true
#GAUGING_STATION_550710 13.979576936961205 50.83283735538427 true
#GAUGING_STATION_550810 13.993816585389949 51.022094948027565 true

#unique_id timestamp longitude latitude waterlevel
GAUGING_STATION_550560 52650 14.108149231535268 50.88674713893094 12.0
GAUGING_STATION_550710 52900 13.979576936961205 50.83283735538427 31.0
GAUGING_STATION_501040 60400 13.9329961861314 50.96447437430193 642.0
GAUGING_STATION_501010 60650 14.235220312059628 50.87576423112548 395.0
GAUGING_STATION_550190 60900 14.133844648218808 50.94186451129637 128.0
GAUGING_STATION_550100 61150 14.244613242052962 50.92842998727773 39.0
GAUGING_STATION_550302 61400 14.269691931001875 50.97101787879455 75.0
GAUGING_STATION_550810 61650 13.993816585389949 51.022094948027565 87.0
GAUGING_STATION_550390 61900 14.21134715658831 51.028348553912714 75.0
GAUGING_STATION_550620 62150 13.97732671472615 50.91632870973011 64.0
GAUGING_STATION_550490 62400 14.046572253178677 50.88185608656877 37.0
GAUGING_STATION_550560 62650 14.108149231535268 50.88674713893094 13.0
GAUGING_STATION_550710 62900 13.979576936961205 50.83283735538427 31.0
GAUGING_STATION_501040 70400 13.9329961861314 50.96447437430193 648.0
GAUGING_STATION_501010 70650 14.235220312059628 50.87576423112548 418.0
GAUGING_STATION_550190 70900 14.133844648218808 50.94186451129637 130.0
GAUGING_STATION_550100 71150 14.244613242052962 50.92842998727773 40.0
GAUGING_STATION_550302 71400 14.269691931001875 50.97101787879455 85.0
GAUGING_STATION_550810 71650 13.993816585389949 51.022094948027565 92.0
GAUGING_STATION_550390 71900 14.21134715658831 51.028348553912714 78.0
GAUGING_STATION_550620 72150 13.97732671472615 50.91632870973011 65.0
GAUGING_STATION_550490 72400 14.046572253178677 50.88185608656877 40.0
GAUGING_STATION_550560 72650 14.108149231535268 50.88674713893094 20.0
GAUGING_STATION_550710 72900 13.979576936961205 50.83283735538427 32.0
GAUGING_STATION_501040 80400 13.9329961861314 50.96447437430193 682.0
GAUGING_STATION_501010 80650 14.235220312059628 50.87576423112548 445.0
GAUGING_STATION_550190 80900 14.133844648218808 50.94186451129637 130.0
GAUGING_STATION_550100 81150 14.244613242052962 50.92842998727773 39.0
GAUGING_STATION_550302 81400 14.269691931001875 50.97101787879455 89.0
GAUGING_STATION_550810 81650 13.993816585389949 51.022094948027565 98.0
GAUGING_STATION_550390 81900 14.21134715658831 51.028348553912714 79.0
GAUGING_STATION_550620 82150 13.97732671472615 50.91632870973011 71.0
GAUGING_STATION_550490 82400 14.046572253178677 50.88185608656877 41.0
GAUGING_STATION_550560 82650 14.108149231535268 50.88674713893094 29.0
GAUGING_STATION_550710 82900 13.979576936961205 50.83283735538427 34.0
GAUGING_STATION_501040 90400 13.9329961861314 50.96447437430193 685.0
GAUGING_STATION_501010 90650 14.235220312059628 50.87576423112548 473.0
GAUGING_STATION_550190 90900 14.133844648218808 50.94186451129637 126.0
GAUGING_STATION_550100 91150 14.244613242052962 50.92842998727773 38.0
GAUGING_STATION_550302 91400 14.269691931001875 50.97101787879455 89.0
GAUGING_STATION_550810 91650 13.993816585389949 51.022094948027565 101.0
GAUGING_STATION_550390 91900 14.21134715658831 51.028348553912714 79.0
GAUGING_STATION_550620 92150 13.97732671472615 50.91632870973011 76.0
GAUGING_STATION_550490 92400 14.046572253178677 50.88185608656877 42.0
GAUGING_STATION_550560 92650 14.108149231535268 50.88674713893094 33.0
GAUGING_STATION_550710 92900 13.979576936961205 50.83283735538427 39.0
GAUGING_STATION_501040 100400 13.9329961861314 50.96447437430193 689.0
GAUGING_STATION_501010 100650 14.235220312059628 50.87576423112548 495.0
GAUGING_STATION_550190 100900 14.133844648218808 50.94186451129637 122.0
GAUGING_STATION_550100 101150 14.244613242052962 50.92842998727773 39.0
GAUGING_STATION_550302 101400 14.269691931001875 50.97101787879455 84.0
GAUGING_STATION_550810 101650 13.993816585389949 51.022094948027565 104.0
GAUGING_STATION_550390 101900 14.21134715658831 51.028348553912714 76.0
GAUGING_STATION_550620 102150 13.97732671472615 50.91632870973011 84.0
GAUGING_STATION_550490 102400 14.046572253178677 50.88185608656877 43.0
GAUGING_STATION_550560 102650 14.108149231535268 50.88674713893094 39.0
GAUGING_STATION_550710 102900 13.979576936961205 50.83283735538427 44.0
GAUGING_STATION_501040 110400 13.9329961861314 50.96447437430193 692.0
GAUGING_STATION_501010 110650 14.235220312059628 50.87576423112548 511.0
GAUGING_STATION_550190 110900 14.133844648218808 50.94186451129637 119.0
GAUGING_STATION_550100 111150 14.244613242052962 50.92842998727773 39.0
GAUGING_STATION_550302 111400 14.269691931001875 50.97101787879455 79.0
GAUGING_STATION_550810 111650 13.993816585389949 51.022094948027565 104.0
GAUGING_STATION_550390 111900 14.21134715658831 51.028348553912714 71.0
GAUGING_STATION_550620 112150 13.97732671472615 50.91632870973011 88.0
GAUGING_STATION_550490 112400 14.046572253178677 50.88185608656877 44.0
GAUGING_STATION_550560 112650 14.108149231535268 50.88674713893094 39.0
GAUGING_STATION_550710 112900 13.979576936961205 50.83283735538427 48.0
GAUGING_STATION_501040 120400 13.9329961861314 50.96447437430193 695.0
GAUGING_STATION_501010 120650 14.235220312059628 50.87576423112548 521.0
GAUGING_STATION_550190 120900 14.133844648218808 50.94186451129637 117.0
GAUGING_STATION_550100 121150 14.244613242052962 50.92842998727773 40.0
GAUGING_STATION_550302 121400 14.269691931001875 50.97101787879455 75.0
GAUGING_STATION_550810 121650 13.993816585389949 51.022094948027565 103.0
GAUGING_STATION_550390 121900 14.21134715658831 51.028348553912714 68.0
GAUGING_STATION_550620 122150 13.97732671472615 50.91632870973011 90.0
GAUGING_STATION_550490 122400 14.046572253178677 50.88185608656877 44.0
GAUGING_STATION_550560 122650 14.108149231535268 50.88674713893094 40.0
GAUGING_STATION_550710 122900 13.979576936961205 50.83283735538427 49.0
GAUGING_STATION_501040 130400 13.9329961861314 50.96447437430193 698.0
GAUGING_STATION_501010 130650 14.235220312059628 50.87576423112548 526.0
GAUGING_STATION_550190 130900 14.133844648218808 50.94186451129637 119.0
GAUGING_STATION_550100 131150 14.244613242052962 50.92842998727773 43.0
GAUGING_STATION_550302 131400 14.269691931001875 50.97101787879455 72.0
GAUGING_STATION_550810 131650 13.993816585389949 51.022094948027565 102.0
GAUGING_STATION_550390 131900 14.21134715658831 51.028348553912714 64.0
GAUGING_STATION_550620 132150 13.97732671472615 50.91632870973011 91.0
GAUGING_STATION_550490 132400 14.046572253178677 50.88185608656877 44.0
GAUGING_STATION_550560 132650 14.108149231535268 50.88674713893094 38.0
GAUGING_STATION_550710 132900 13.979576936961205 50.83283735538427 49.0
GAUGING_STATION_501040 140400 13.9329961861314 50.96447437430193 702.0
GAUGING_STATION_501010 140650 14.235220312059628 50.87576423112548 530.0
GAUGING_STATION_550190 140900 14.133844648218808 50.94186451129637 124.0
GAUGING_STATION_550100 141150 14.244613242052962 50.92842998727773 48.0
GAUGING_STATION_550302 141400 14.269691931001875 50.97101787879455 69.0
GAUGING_STATION_550810 141650 13.993816585389949 51.022094948027565 111.0
GAUGING_STATION_550390 141900 14.21134715658831 51.028348553912714 64.0
GAUGING_STATION_550620 142150 13.97732671472615 50.91632870973011 90.0
GAUGING_STATION_550490 142400 14.046572253178677 50.88185608656877 45.0
GAUGING_STATION_550560 142650 14.108149231535268 50.88674713893094 37.0
GAUGING_STATION_550710 142900 13.979576936961205 50.83283735538427 50.0
GAUGING_STATION_501040 150400 13.9329961861314 50.96447437430193 0.0
GAUGING_STATION_501010 150650 14.235220312059628 50.87576423112548 535.0
GAUGING_STATION_550190 150900 14.133844648218808 50.94186451129637 135.0
GAUGING_STATION_550100 151150 14.244613242052962 50.92842998727773 53.0
GAUGING_STATION_550302 151400 14.269691931001875 50.97101787879455 67.0
GAUGING_STATION_550810 151650 13.993816585389949 51.022094948027565 134.0
GAUGING_STATION_550390 151900 14.21134715658831 51.028348553912714 66.0
GAUGING_STATION_550620 152150 13.97732671472615 50.91632870973011 90.0
GAUGING_STATION_550490 152400 14.046572253178677 50.88185608656877 52.0
GAUGING_STATION_550560 152650 14.108149231535268 50.88674713893094 36.0
GAUGING_STATION_550710 152900 13.979576936961205 50.83283735538427 50.0
GAUGING_STATION_501040 160400 13.9329961861314 50.96447437430193 585.0
GAUGING_STATION_501010 160650 14.235220312059628 50.87576423112548 542.0
GAUGING_STATION_550190 160900 14.133844648218808 50.94186451129637 153.0
GAUGING_STATION_550100 161150 14.244613242052962 50.92842998727773 60.0
GAUGING_STATION_550302 161400 14.269691931001875 50.97101787879455 66.0
GAUGING_STATION_550810 161650 13.993816585389949 51.022094948027565 168.0
GAUGING_STATION_550390 161900 14.21134715658831 51.028348553912714 77.0
GAUGING_STATION_550620 162150 13.97732671472615 50.91632870973011 90.0
GAUGING_STATION_550490 162400 14.046572253178677 50.88185608656877 58.0
GAUGING_STATION_550560 162650 14.108149231535268 50.88674713893094 36.0
GAUGING_STATION_550710 162900 13.979576936961205 50.83283735538427 51.0
GAUGING_STATION_501040 170400 13.9329961861314 50.96447437430193 581.0
GAUGING_STATION_501010 170650 14.235220312059628 50.87576423112548 550.0
GAUGING_STATION_550190 170900 14.133844648218808 50.94186451129637 172.0
GAUGING_STATION_550100 171150 14.244613242052962 50.92842998727773 64.0
GAUGING_STATION_550302 171400 14.269691931001875 50.97101787879455 65.0
GAUGING_STATION_550810 171650 13.993816585389949 51.022094948027565 189.0
GAUGING_STATION_550390 171900 14.21134715658831 51.028348553912714 102.0
GAUGING_STATION_550620 172150 13.97732671472615 50.91632870973011 90.0
GAUGING_STATION_550490 172400 14.046572253178677 50.88185608656877 68.0
GAUGING_STATION_550560 172650 14.108149231535268 50.88674713893094 40.0
GAUGING_STATION_550710 172900 13.979576936961205 50.83283735538427 51.0
GAUGING_STATION_501040 180400 13.9329961861314 50.96447437430193 578.0
GAUGING_STATION_501010 180650 14.235220312059628 50.87576423112548 564.0
GAUGING_STATION_550190 180900 14.133844648218808 50.94186451129637 189.0
GAUGING_STATION_550100 181150 14.244613242052962 50.92842998727773 66.0
GAUGING_STATION_550302 181400 14.269691931001875 50.97101787879455 69.0
GAUGING_STATION_550810 181650 13.993816585389949 51.022094948027565 187.0
GAUGING_STATION_550390 181900 14.21134715658831 51.028348553912714 119.0
GAUGING_STATION_550620 182150 13.97732671472615 50.91632870973011 91.0
GAUGING_STATION_550490 182400 14.046572253178677 50.88185608656877 73.0
GAUGING_STATION_550560 182650 14.108149231535268 50.88674713893094 45.0
GAUGING_STATION_550710 182900 13.979576936961205 50.83283735538427 52.0
GAUGING_STATION_501040 190400 13.9329961861314 50.96447437430193 575.0
GAUGING_STATION_501010 190650 14.235220312059628 50.87576423112548 584.0
GAUGING_STATION_550190 190900 14.133844648218808 50.94186451129637 195.0
GAUGING_STATION_550100 191150 14.244613242052962 50.92842998727773 66.0
GAUGING_STATION_550302 191400 14.269691931001875 50.97101787879455 74.0
GAUGING_STATION_550810 191650 13.993816585389949 51.022094948027565 181.0
GAUGING_STATION_550390 191900 14.21134715658831 51.028348553912714 130.0
GAUGING_STATION_550620 192150 13.97732671472615 50.91632870973011 94.0
GAUGING_STATION_550490 192400 14.046572253178677 50.88185608656877 75.0
GAUGING_STATION_550560 192650 14.108149231535268 50.88674713893094 56.0
GAUGING_STATION_550710 192900 13.979576936961205 50.83283735538427 53.0
GAUGING_STATION_501040 200400 13.9329961861314 50.96447437430193 571.0
GAUGING_STATION_501010 200650 14.235220312059628 50.87576423112548 605.0
GAUGING_STATION_550190 200900 14.133844648218808 50.94186451129637 191.0
GAUGING_STATION_550100 201150 14.244613242052962 50.92842998727773 65.0
GAUGING_STATION_550302 201400 14.269691931001875 50.97101787879455 78.0
GAUGING_STATION_550810 201650 13.993816585389949 51.022094948027565 172.0
GAUGING_STATION_550390 201900 14.21134715658831 51.028348553912714 131.0
GAUGING_STATION_550620 202150 13.97732671472615 50.91632870973011 96.0
GAUGING_STATION_550490 202400 14.046572253178677 50.88185608656877 72.0
GAUGING_STATION_550560 202650 14.108149231535268 50.88674713893094 65.0
GAUGING_STATION_550710 202900 13.979576936961205 50.83283735538427 55.0
GAUGING_STATION_501040 210400 13.9329961861314 50.96447437430193 567.0
GAUGING_STATION_501010 210650 14.235220312059628 50.87576423112548 620.0
GAUGING_STATION_550190 210900 14.133844648218808 50.94186451129637 183.0
GAUGING_STATION_550100 211150 14.244613242052962 50.92842998727773 64.0
GAUGING_STATION_550302 211400 14.269691931001875 50.97101787879455 77.0
GAUGING_STATION_550810 211650 13.993816585389949 51.022094948027565 164.0
GAUGING_STATION_550390 211900 14.21134715658831 51.028348553912714 126.0
GAUGING_STATION_550620 212150 13.97732671472615 50.91632870973011 101.0
GAUGING_STATION_550490 212400 14.046572253178677 50.88185608656877 69.0
GAUGING_STATION_550560 212650 14.108149231535268 50.88674713893094 74.0
GAUGING_STATION_550710 212900 13.979576936961205 50.83283735538427 56.0
GAUGING_STATION_501040 220400 13.9329961861314 50.96447437430193 564.0
GAUGING_STATION_501010 220650 14.235220312059628 50.87576423112548 625.0
GAUGING_STATION_550190 220900 14.133844648218808 50.94186451129637 175.0
GAUGING_STATION_550100 221150 14.244613242052962 50.92842998727773 64.0
GAUGING_STATION_550302 221400 14.269691931001875 50.97101787879455 74.0
GAUGING_STATION_550810 221650 13.993816585389949 51.022094948027565 159.0
GAUGING_STATION_550390 221900 14.21134715658831 51.028348553912714 117.0
GAUGING_STATION_550620 222150 13.97732671472615 50.91632870973011 108.0
GAUGING_STATION_550490 222400 14.046572253178677 50.88185608656877 67.0
GAUGING_STATION_550560 222650 14.108149231535268 50.88674713893094 77.0
GAUGING_STATION_550710 222900 13.979576936961205 50.83283735538427 58.0
GAUGING_STATION_501040 230400 13.9329961861314 50.96447437430193 561.0
GAUGING_STATION_501010 230650 14.235220312059628 50.87576423112548 626.0
GAUGING_STATION_550190 230900 14.133844648218808 50.94186451129637 168.0
GAUGING_STATION_550100 231150 14.244613242052962 50.92842998727773 63.0
GAUGING_STATION_550302 231400 14.269691931001875 50.97101787879455 71.0
GAUGING_STATION_550810 231650 13.993816585389949 51.022094948027565 157.0
GAUGING_STATION_550390 231900 14.21134715658831 51.028348553912714 110.0
GAUGING_STATION_550620 232150 13.97732671472615 50.91632870973011 110.0
GAUGING_STATION_550490 232400 14.046572253178677 50.88185608656877 65.0
GAUGING_STATION_550560 232650 14.108149231535268 50.88674713893094 75.0
GAUGING_STATION_550710 232900 13.979576936961205 50.83283735538427 60.0
GAUGING_STATION_501040 240400 13.9329961861314 50.96447437430193 550.0
GAUGING_STATION_501010 240650 14.235220312059628 50.87576423112548 627.0
GAUGING_STATION_550190 240900 14.133844648218808 50.94186451129637 162.0
GAUGING_STATION_550100 241150 14.244613242052962 50.92842998727773 63.0
GAUGING_STATION_550302 241400 14.269691931001875 50.97101787879455 68.0
GAUGING_STATION_550810 241650 13.993816585389949 51.022094948027565 157.0
GAUGING_STATION_550390 241900 14.21134715658831 51.028348553912714 105.0
GAUGING_STATION_550620 242150 13.97732671472615 50.91632870973011 111.0
GAUGING_STATION_550490 242400 14.046572253178677 50.88185608656877 64.0
GAUGING_STATION_550560 242650 14.108149231535268 50.88674713893094 70.0
GAUGING_STATION_550710 242900 13.979576936961205 50.83283735538427 61.0
GAUGING_STATION_501040 250400 13.9329961861314 50.96447437430193 549.0
GAUGING_STATION_501010 250650 14.235220312059628 50.87576423112548 630.0
GAUGING_STATION_550190 250900 14.133844648218808 50.94186451129637 157.0
GAUGING_STATION_550100 251150 14.244613242052962 50.92842998727773 63.0
GAUGING_STATION_550302 251400 14.269691931001875 50.97101787879455 66.0
GAUGING_STATION_550810 251650 13.993816585389949 51.022094948027565 167.0
GAUGING_STATION_550390 251900 14.21134715658831 51.028348553912714 100.0
GAUGING_STATION_550620 252150 13.97732671472615 50.91632870973011 110.0
GAUGING_STATION_550490 252400 14.046572253178677 50.88185608656877 67.0
GAUGING_STATION_550560 252650 14.108149231535268 50.88674713893094 68.0
GAUGING_STATION_550710 252900 13.979576936961205 50.83283735538427 61.0
GAUGING_STATION_501040 260400 13.9329961861314 50.96447437430193 548.0
GAUGING_STATION_501010 260650 14.235220312059628 50.87576423112548 635.0
GAUGING_STATION_550190 260900 14.133844648218808 50.94186451129637 152.0
GAUGING_STATION_550100 261150 14.244613242052962 50.92842998727773 65.0
GAUGING_STATION_550302 261400 14.269691931001875 50.97101787879455 64.0
GAUGING_STATION_550810 261650 13.993816585389949 51.022094948027565 178.0
GAUGING_STATION_550390 261900 14.21134715658831 51.028348553912714 96.0
GAUGING_STATION_550620 262150 13.97732671472615 50.91632870973011 109.0
GAUGING_STATION_550490 262400 14.046572253178677 50.88185608656877 71.0
GAUGING_STATION_550560 262650 14.108149231535268 50.88674713893094 66.0
GAUGING_STATION_550710 262900 13.979576936961205 50.83283735538427 61.0
GAUGING_STATION_501040 270400 13.9329961861314 50.96447437430193 545.0
GAUGING_STATION_501010 270650 14.235220312059628 50.87576423112548 641.0
GAUGING_STATION_550190 270900 14.133844648218808 50.94186451129637 151.0
GAUGING_STATION_550100 271150 14.244613242052962 50.92842998727773 69.0
GAUGING_STATION_550302 271400 14.269691931001875 50.97101787879455 63.0
GAUGING_STATION_550810 271650 13.993816585389949 51.022094948027565 196.0
GAUGING_STATION_550390 271900 14.21134715658831 51.028348553912714 91.0
GAUGING_STATION_550620 272150 13.97732671472615 50.91632870973011 108.0
GAUGING_STATION_550490 272400 14.046572253178677 50.88185608656877 76.0
GAUGING_STATION_550560 272650 14.108149231535268 50.88674713893094 66.0
GAUGING_STATION_550710 272900 13.979576936961205 50.83283735538427 61.0
GAUGING_STATION_501040 280400 13.9329961861314 50.96447437430193 543.0
GAUGING_STATION_501010 280650 14.235220312059628 50.87576423112548 648.0
GAUGING_STATION_550190 280900 14.133844648218808 50.94186451129637 152.0
GAUGING_STATION_550100 281150 14.244613242052962 50.92842998727773 71.0
GAUGING_STATION_550302 281400 14.269691931001875 50.97101787879455 63.0
GAUGING_STATION_550810 281650 13.993816585389949 51.022094948027565 210.0
GAUGING_STATION_550390 281900 14.21134715658831 51.028348553912714 89.0
GAUGING_STATION_550620 282150 13.97732671472615 50.91632870973011 106.0
GAUGING_STATION_550490 282400 14.046572253178677 50.88185608656877 87.0
GAUGING_STATION_550560 282650 14.108149231535268 50.88674713893094 65.0
GAUGING_STATION_550710 282900 13.979576936961205 50.83283735538427 61.0
GAUGING_STATION_501040 290400 13.9329961861314 50.96447437430193 541.0
GAUGING_STATION_501010 290650 14.235220312059628 50.87576423112548 656.0
GAUGING_STATION_550190 290900 14.133844648218808 50.94186451129637 157.0
GAUGING_STATION_550100 291150 14.244613242052962 50.92842998727773 73.0
GAUGING_STATION_550302 291400 14.269691931001875 50.97101787879455 65.0
GAUGING_STATION_550810 291650 13.993816585389949 51.022094948027565 218.0
GAUGING_STATION_550390 291900 14.21134715658831 51.028348553912714 90.0
GAUGING_STATION_550620 292150 13.97732671472615 50.91632870973011 105.0
GAUGING_STATION_550490 292400 14.046572253178677 50.88185608656877 91.0
GAUGING_STATION_550560 292650 14.108149231535268 50.88674713893094 62.0
GAUGING_STATION_550710 292900 13.979576936961205 50.83283735538427 61.0
GAUGING_STATION_501040 300400 13.9329961861314 50.96447437430193 538.0
GAUGING_STATION_501010 300650 14.235220312059628 50.87576423112548 663.0
GAUGING_STATION_550190 300900 14.133844648218808 50.94186451129637 162.0
GAUGING_STATION_550100 301150 14.244613242052962 50.92842998727773 74.0
GAUGING_STATION_550302 301400 14.269691931001875 50.97101787879455 74.0
GAUGING_STATION_550810 301650 13.993816585389949 51.022094948027565 218.0
GAUGING_STATION_550390 301900 14.21134715658831 51.028348553912714 96.0
GAUGING_STATION_550620 302150 13.97732671472615 50.91632870973011 104.0
GAUGING_STATION_550490 302400 14.046572253178677 50.88185608656877 92.0
GAUGING_STATION_550560 302650 14.108149231535268 50.88674713893094 61.0
GAUGING_STATION_550710 302900 13.979576936961205 50.83283735538427 60.0
GAUGING_STATION_501040 310400 13.9329961861314 50.96447437430193 510.0
GAUGING_STATION_501010 310650 14.235220312059628 50.87576423112548 671.0
GAUGING_STATION_550190 310900 14.133844648218808 50.94186451129637 165.0
GAUGING_STATION_550100 311150 14.244613242052962 50.92842998727773 72.0
GAUGING_STATION_550302 311400 14.269691931001875 50.97101787879455 82.0
GAUGING_STATION_550810 311650 13.993816585389949 51.022094948027565 217.0
GAUGING_STATION_550390 311900 14.21134715658831 51.028348553912714 94.0
GAUGING_STATION_550620 312150 13.97732671472615 50.91632870973011 103.0
GAUGING_STATION_550490 312400 14.046572253178677 50.88185608656877 87.0
GAUGING_STATION_550560 312650 14.108149231535268 50.88674713893094 62.0
GAUGING_STATION_550710 312900 13.979576936961205 50.83283735538427 60.0
GAUGING_STATION_501040 320400 13.9329961861314 50.96447437430193 514.0
GAUGING_STATION_501010 320650 14.235220312059628 50.87576423112548 680.0
GAUGING_STATION_550190 320900 14.133844648218808 50.94186451129637 164.0
GAUGING_STATION_550100 321150 14.244613242052962 50.92842998727773 71.0
GAUGING_STATION_550302 321400 14.269691931001875 50.97101787879455 85.0
GAUGING_STATION_550810 321650 13.993816585389949 51.022094948027565 219.0
GAUGING_STATION_550390 321900 14.21134715658831 51.028348553912714 94.0
GAUGING_STATION_550620 322150 13.97732671472615 50.91632870973011 108.0
GAUGING_STATION_550490 322400 14.046572253178677 50.88185608656877 83.0
GAUGING_STATION_550560 322650 14.108149231535268 50.88674713893094 64.0
